FROM/ID,12:00 AM,1:00 AM,2:00 AM,3:00 AM,4:00 AM,5:00 AM,6:00 AM,7:00 AM,8:00 AM,9:00 AM,10:00 AM,11:00 AM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM
14336,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14338,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14339,2,1,0,0,0,7,4,6,8,2,1,1,0,2,4,2,2,1,1,1,0,4,1,1
14340,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14342,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14345,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14349,0,1,0,0,0,0,3,4,2,5,0,0,1,1,0,1,1,0,0,0,0,2,1,1
14350,0,0,0,0,0,0,3,3,2,3,0,1,0,1,1,0,0,0,1,0,0,1,0,0
14351,0,0,0,0,0,0,1,2,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0
14352,0,0,0,0,0,0,3,1,2,3,0,1,0,1,1,0,0,0,1,0,0,1,0,0
14353,0,0,0,0,0,0,1,2,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0
14357,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
36888,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38936,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14362,0,10,0,0,0,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
36892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
36893,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36894,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36895,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38943,2,1,0,0,0,3,17,15,5,3,2,2,0,0,0,3,1,2,1,1,0,2,1,2
36896,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,1,1,0,0
38944,0,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38945,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14370,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
38946,0,0,0,0,1,1,4,0,3,1,2,1,0,0,2,7,0,0,0,1,1,0,0,0
38948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38949,1,0,0,0,0,4,4,8,4,3,2,0,1,2,0,2,1,0,0,0,0,1,1,0
38950,1,1,0,0,0,0,4,4,4,1,1,0,3,2,1,1,1,0,1,1,0,2,0,0
38951,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14376,2,2,0,0,0,3,4,7,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
38952,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38976,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24659,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14471,2,0,0,0,0,3,5,4,1,2,2,0,0,2,1,2,0,2,1,0,0,0,0,1
14472,5,7,1,0,1,0,5,1,4,0,0,0,0,1,0,0,1,0,1,0,1,2,0,2
14475,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
14507,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
14508,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
14511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37040,2,0,1,0,0,3,11,19,9,0,2,0,0,0,0,1,1,1,1,2,1,1,3,2
14513,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37046,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
37050,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
37051,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2
14524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14528,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14530,1,0,0,0,0,1,0,2,0,1,0,0,2,2,1,2,1,0,1,1,0,1,0,0
14531,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
14532,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14533,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14544,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14549,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14550,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14555,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14562,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14564,1,0,0,0,0,1,0,4,1,2,1,0,0,0,0,2,0,0,0,0,1,1,0,0
14579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14580,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14584,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14587,1,3,1,1,0,0,0,0,0,0,0,0,1,1,2,3,0,0,1,1,0,1,0,0
14590,2,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14595,2,0,0,0,0,7,36,41,16,4,8,4,2,2,3,2,2,2,5,7,3,4,3,5
14597,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22817,1,0,0,0,0,5,3,2,3,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0
37279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
37292,1,0,0,0,0,4,23,14,2,6,2,1,4,2,6,6,3,2,5,8,5,4,6,5
37350,1,0,0,0,0,4,25,13,1,6,2,1,4,3,6,5,3,2,6,8,3,7,5,4
37358,1,1,1,0,1,5,24,12,2,6,2,1,3,4,5,6,3,2,6,9,3,7,5,4
37360,2,0,0,0,0,2,19,9,2,4,1,1,2,3,7,4,3,1,4,9,1,5,5,3
12812,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12814,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
12819,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12820,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
12823,0,0,0,0,0,1,6,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
12824,0,1,0,0,0,0,1,2,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0
12825,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12827,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0
12828,0,0,0,0,0,0,3,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
12829,0,1,0,0,0,3,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
12830,0,0,0,0,0,1,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12831,0,1,0,0,0,1,0,1,1,0,1,0,2,0,0,2,2,0,0,0,0,0,0,0
12832,0,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12833,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12834,0,1,0,0,0,1,3,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
12839,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12841,0,1,0,0,0,1,3,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
12846,0,11,1,0,0,2,1,3,0,0,1,1,1,2,1,2,0,0,1,2,0,1,1,1
12847,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12848,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12849,0,8,1,0,0,2,2,2,0,0,1,1,1,1,2,2,0,0,1,2,0,1,1,1
12851,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12858,0,0,0,0,0,3,3,1,1,0,1,0,0,0,2,3,0,0,1,0,1,0,0,0
12862,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12865,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12875,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12876,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0
12878,1,1,0,0,0,2,1,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
12880,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12881,3,1,0,0,0,3,3,6,0,1,1,0,0,1,0,0,1,0,0,0,2,0,2,2
12882,0,0,0,0,0,1,0,3,1,2,1,0,0,0,0,2,0,0,0,0,1,1,0,0
12885,0,0,0,0,0,0,3,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
12886,0,1,0,0,0,3,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0
12887,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
12889,0,0,0,0,0,1,3,3,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
12890,0,0,0,0,0,3,4,10,1,1,0,2,0,1,0,2,0,0,0,1,0,0,0,0
12893,0,0,0,0,0,0,4,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
12894,1,1,0,0,0,1,4,4,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
12895,1,0,0,1,0,1,0,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
12896,0,0,0,0,0,0,1,4,1,2,2,0,0,2,0,1,0,0,1,0,1,1,1,0
12897,3,1,0,0,0,3,3,6,0,1,1,0,0,1,0,1,1,0,0,0,2,0,2,2
12899,0,0,0,0,0,0,3,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
12902,0,0,1,0,0,1,0,1,2,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0
12903,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12904,3,0,0,0,0,3,1,1,0,1,1,0,0,0,1,2,0,1,0,0,1,0,1,0
12910,4,2,0,1,0,7,12,28,19,9,6,2,4,4,2,4,3,1,3,7,2,2,3,3
12912,0,1,0,0,0,2,3,4,1,1,1,0,0,0,0,2,0,0,0,0,0,3,1,0
12914,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,0,0,0,0,0
12915,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
12920,1,0,0,0,0,0,2,1,0,3,0,0,2,1,0,0,0,0,0,1,0,0,0,2
12924,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12925,0,1,0,0,0,2,2,2,1,1,1,1,1,0,0,2,1,0,0,0,0,1,1,0
29309,1,0,1,0,0,1,16,7,4,2,2,1,0,0,2,8,0,0,0,1,1,0,1,1
12926,1,0,0,0,0,0,7,4,6,1,0,1,0,0,2,6,1,0,0,0,1,0,0,1
29310,3,1,0,0,0,7,13,20,9,2,4,1,1,1,2,2,2,1,2,4,0,2,4,4
12927,2,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12928,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,2
12929,0,1,0,0,0,2,0,4,1,0,1,1,0,0,0,2,0,0,0,0,0,1,1,0
12930,0,1,0,0,0,2,7,4,4,2,1,1,0,1,2,0,1,0,1,1,1,2,0,0
12932,3,5,0,0,0,7,20,31,9,7,4,2,2,2,4,3,3,0,0,4,0,1,2,2
29318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12935,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
12936,1,0,0,0,0,3,2,4,5,3,1,1,0,0,3,2,1,1,0,1,0,0,1,1
29320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29322,3,1,0,0,0,4,1,6,5,0,2,1,0,1,1,2,2,1,2,1,0,2,1,1
29323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12943,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12944,1,1,0,0,0,2,4,14,4,3,2,1,0,1,1,0,1,0,1,1,1,0,0,1
12945,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29329,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12946,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12949,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
12951,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
29335,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12952,1,1,0,0,0,6,10,12,5,3,2,0,1,2,0,2,1,0,0,0,0,1,1,1
29336,0,4,0,0,0,1,15,21,15,9,4,2,3,2,1,2,2,1,2,7,2,4,0,1
29337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37529,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37530,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29339,3,1,0,0,1,1,5,16,7,4,6,0,4,0,3,2,2,1,3,5,2,2,2,4
29340,3,1,0,0,1,1,4,11,5,2,5,0,4,0,3,2,2,1,2,5,2,2,2,4
29341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12959,1,0,0,0,0,1,16,9,5,1,1,1,1,0,0,0,1,0,2,2,1,0,0,2
12961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29349,0,3,0,0,0,2,8,6,1,1,1,0,0,0,0,0,1,1,1,0,1,2,0,1
12968,1,0,0,0,0,5,2,4,0,0,0,2,1,0,1,2,0,0,0,0,1,0,1,0
12969,0,1,0,0,0,1,4,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
12973,1,1,0,0,0,2,2,5,3,1,2,1,0,0,1,2,1,2,0,0,0,1,0,0
12974,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
12975,3,0,0,0,0,7,12,12,4,0,1,1,2,1,1,2,1,0,0,0,2,1,1,0
12978,0,0,0,0,0,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12980,0,1,0,0,0,2,2,3,1,0,0,1,0,0,0,2,0,0,0,0,0,2,1,0
12981,0,2,0,0,0,2,4,5,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0
12984,0,1,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
12985,0,1,0,0,0,0,2,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
12987,0,0,0,0,0,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12988,1,0,0,0,0,5,3,4,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0
29372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12989,2,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
29373,0,2,0,0,0,1,10,10,3,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1
12990,0,0,0,0,0,3,1,3,4,0,0,0,0,0,1,3,1,0,2,0,1,0,0,0
12991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12992,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29377,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
29378,0,3,0,0,0,1,17,16,12,7,3,1,3,2,0,2,2,1,2,7,1,4,0,1
29379,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12997,0,0,0,0,0,0,4,5,3,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0
29381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12999,0,0,0,0,0,1,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29383,0,3,0,0,0,2,9,8,2,2,1,0,1,1,0,0,1,1,1,0,1,3,0,1
13000,0,0,0,0,0,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
29384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13004,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
29398,0,0,0,0,0,2,3,2,4,2,2,0,0,0,2,1,1,2,0,1,0,0,1,1
29399,1,0,0,0,0,3,2,12,4,4,2,1,0,1,1,0,1,0,1,1,1,0,0,1
29400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13018,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13019,0,6,0,0,0,0,1,1,2,0,0,1,2,2,2,5,2,0,1,1,0,1,0,0
